sp_id	stcotrbg	race	hh_income	latitude	longitude	elevation
11044324	420659501001	1	19190	41.2482033	-78.7938850	143.545852
11044325	420659501001	1	95000	41.2481046	-78.7934424	194.025732
11044326	420659501001	1	0	41.2483759	-78.7932144	161.966834
11044327	420659501001	1	8900	41.2486639	-78.7940168	159.723511
11044328	420659501001	1	225000	41.2482436	-78.7930400	145.226760
11044329	420659501001	1	11500	41.2481998	-78.7929754	144.365874
11044330	420659501001	1	16500	41.2483281	-78.7938989	163.127140
11044331	420659501001	1	152800	41.2493345	-78.7995735	162.812365
11044332	420659501001	1	11800	41.2492096	-78.7988870	155.116205
11044333	420659501001	1	49200	41.2487224	-78.7921431	184.125560
11044334	420659501001	1	147800	41.2493264	-78.7922719	167.675934
11044335	420659501001	1	15600	41.2490072	-78.7928161	145.553048
11044336	420659501001	1	28500	41.2494393	-78.7999996	143.392014
11044337	420659501001	1	0	41.2494153	-78.7998021	149.852816
11044338	420659501001	1	58000	41.2493559	-78.7938845	145.140311
11044339	420659501001	1	55000	41.2485763	-78.7921610	198.728208
11044340	420659501001	1	21600	41.2484699	-78.7947744	188.751995
11044341	420659501001	1	33000	41.2493495	-78.7932091	180.118869
11044342	420659501001	1	12000	41.2486855	-78.7937329	165.276122
11044343	420659501001	1	600	41.2485990	-78.7932356	173.051421
11044344	420659501001	1	20000	41.2493782	-78.7937622	257.588108
11044345	420659501001	1	16200	41.2486970	-78.7929947	173.628631
11044346	420659501001	1	80100	41.2490180	-78.7938785	198.448037
11044347	420659501001	1	109500	41.2487042	-78.7934142	179.335769
11044348	420659501001	1	70000	41.2488032	-78.7932802	192.005558
11044349	420659501001	1	31400	41.2487137	-78.7929043	169.763007
11044350	420659501001	1	23000	41.2489169	-78.7935359	177.443261
11044351	420659501001	1	25000	41.2487355	-78.7938747	203.089783
11044352	420659501001	1	23200	41.2492169	-78.7931873	173.067186
11044353	420659501001	1	34000	41.2490506	-78.7928302	178.670683
11044354	420659501001	1	23400	41.2488167	-78.7931514	180.544637
11044355	420659501001	1	2880	41.2494158	-78.7933832	152.548977
11044356	420659501001	1	113900	41.2492164	-78.7936342	189.884233
11044357	420659501001	1	57000	41.2487737	-78.7928992	172.849984
11044358	420659501001	1	104800	41.2489418	-78.7931445	200.494111
11044359	420659501001	1	11520	41.2490231	-78.7929928	150.085199
11044360	420659501001	1	108000	41.2491827	-78.7930739	175.210449
11044361	420659501001	1	4000	41.2490982	-78.7935948	186.978091
11044362	420659501001	1	13800	41.2486552	-78.7933957	168.367998
11044363	420659501001	1	35000	41.2489512	-78.7936629	172.725955
11044364	420659501001	1	23000	41.2488058	-78.7933943	169.637630
11044365	420659501001	1	9500	41.2490971	-78.7934433	173.828414
11044366	420659501001	1	82000	41.2492562	-78.7935003	168.264992
11044367	420659501001	1	390000	41.2495156	-78.7936816	148.531428
11044368	420659501001	1	16800	41.2488179	-78.7916534	175.827356
11044369	420659501001	1	45000	41.2489281	-78.7925362	187.573223
11044370	420659501001	1	23000	41.2486010	-78.7941130	169.858614
11044371	420659501001	1	56900	41.2485070	-78.7952330	183.717390
11044372	420659501001	1	22200	41.2485863	-78.7952373	154.889156
11044373	420659501001	1	27130	41.2485032	-78.7946446	158.283917
11044374	420659501001	1	80100	41.2486877	-78.7950707	166.046132
11044375	420659501001	1	93000	41.2484060	-78.7949904	167.856397
11044376	420659501001	1	32400	41.2485266	-78.7947394	171.042292
11044377	420659501001	1	40000	41.2487377	-78.7948621	185.107735
11044378	420659501001	1	21000	41.2485846	-78.7948127	172.216997
11044379	420659501001	1	36100	41.2486680	-78.7950410	165.254404
11044380	420659501001	1	52970	41.2486934	-78.7949104	172.387988
11044381	420659501001	1	29600	41.2483534	-78.7946089	173.053546
11044382	420659501001	1	69100	41.2489349	-78.7926651	186.569411
11044383	420659501001	1	15600	41.2487370	-78.7917926	154.011876
11044384	420659501001	1	46300	41.2484906	-78.7917492	175.351407
11044385	420659501001	1	57200	41.2492718	-78.7917433	158.330842
11044386	420659501001	1	15000	41.2487028	-78.7927451	165.292354
11044387	420659501001	1	35390	41.2486883	-78.7917078	170.759699
11044388	420659501001	1	63800	41.2487496	-78.7917201	169.294484
11044389	420659501002	1	34000	41.2482020	-78.7947834	176.821010
11044390	420659501002	1	11500	41.2418666	-78.7912464	212.222860
11044391	420659501002	1	8400	41.2449158	-78.7911409	191.470567
11044392	420659501002	1	53400	41.2449835	-78.7857485	175.578922
11044393	420659501002	9	353000	41.2419458	-78.7854280	177.240331
11044394	420659501002	1	19000	41.2435005	-78.7860740	179.674369
11044395	420659501002	1	14400	41.2459757	-78.7826734	213.163605
11044396	420659501002	1	27400	41.2458963	-78.7830304	135.492146
11044397	420659501002	1	76000	41.2430834	-78.7872883	162.713271
11044398	420659501002	1	101800	41.2431513	-78.7878441	186.483934
11044399	420659501002	1	7200	41.2456743	-78.7931462	205.181890
11044400	420659501002	1	18640	41.2485084	-78.8026983	189.397185
11044401	420659501002	1	47500	41.2477375	-78.7973247	217.200077
11044402	420659501002	1	22200	41.2437823	-78.7780181	208.538816
11044403	420659501002	9	6100	41.2421023	-78.7875509	221.473676
11044404	420659501002	1	52000	41.2415858	-78.7857334	219.019597
11044405	420659501002	1	15000	41.2416662	-78.7881930	198.209057
11044406	420659501002	1	32000	41.2450632	-78.8058057	192.153787
11044407	420659501002	1	8600	41.2444800	-78.7879487	220.844201
11044408	420659501002	1	21600	41.2452276	-78.8051229	221.888145
11044409	420659501002	1	114000	41.2479250	-78.7974111	200.804314
11044410	420659501002	1	80487	41.2452615	-78.7897193	277.158624
11044411	420659501002	1	11700	41.2457047	-78.7839526	162.889348
11044412	420659501002	1	21500	41.2456401	-78.7838402	164.225731
11044413	420659501002	1	28000	41.2482781	-78.7990654	162.717983
11044414	420659501002	1	48300	41.2445886	-78.7901241	156.098375
11044415	420659501002	1	31400	41.2477175	-78.7984962	149.130563
11044416	420659501002	1	24000	41.2485286	-78.8031757	148.386070
11044417	420659501002	1	75000	41.2442730	-78.7873549	162.708029
11044418	420659501002	1	17600	41.2440229	-78.7839124	163.975492
11044419	420659501002	1	60800	41.2440464	-78.7904702	266.455769
11044420	420659501002	1	58600	41.2445660	-78.7907748	180.314672
11044421	420659501002	1	80300	41.2462260	-78.7956980	151.706509
11044422	420659501002	1	16800	41.2444846	-78.7838074	160.878957
11044423	420659501002	1	70000	41.2463944	-78.7947286	149.417015
11044424	420659501002	1	88000	41.2468222	-78.8057599	197.516008
11044425	420659501002	1	16000	41.2464899	-78.7879283	173.965506
11044426	420659501002	1	123000	41.2469002	-78.7903800	163.932266
11044427	420659501002	1	25800	41.2469310	-78.7902941	176.785909
11044428	420659501002	1	18810	41.2463228	-78.7887234	172.763351
11044429	420659501002	1	51800	41.2460510	-78.7877368	203.942848
11044430	420659501002	1	10000	41.2467879	-78.7887035	156.793181
11044431	420659501002	1	27000	41.2433781	-78.7842638	191.423841
11044432	420659501002	1	15900	41.2461687	-78.7977510	149.490902
11044433	420659501002	1	21700	41.2443687	-78.7850014	167.387871
11044434	420659501002	1	36060	41.2430639	-78.7779603	191.350014
11044435	420659501002	1	51730	41.2454170	-78.7822902	147.220426
11044436	420659501002	1	11300	41.2458360	-78.7819431	181.935149
11044437	420659501002	1	63930	41.2417705	-78.7891501	145.028513
11044438	420659501002	1	21600	41.2471169	-78.7890251	172.989523
11044439	420659501002	1	69900	41.2417209	-78.7887683	260.512296
11044440	420659501002	1	16900	41.2435598	-78.7909515	190.435429
11044441	420659501002	1	26900	41.2467162	-78.8001912	176.105720
11044442	420659501002	1	39400	41.2440350	-78.7873971	156.718087
11044443	420659501002	1	33000	41.2454944	-78.7947741	148.590581
11044444	420659501002	1	58000	41.2440340	-78.7889568	175.977899
11044445	420659501002	1	22000	41.2474483	-78.7986197	162.790323
11044446	420659501002	1	77400	41.2466678	-78.7870562	160.420405
11044447	420659501002	1	39500	41.2426391	-78.7842149	165.283173
11044448	420659501002	1	20000	41.2423536	-78.7898904	241.333434
11044449	420659501002	1	20900	41.2463708	-78.7966727	148.434688
11044450	420659501002	1	40200	41.2440256	-78.7931194	155.636959
11044451	420659501002	1	14400	41.2422562	-78.7861591	173.081694
11044452	420659501002	1	35700	41.2460892	-78.7994549	155.698588
11044453	420659501002	1	28520	41.2430584	-78.7811434	167.244393
11044454	420659501002	1	59200	41.2436149	-78.7782795	182.499179
11044455	420659501002	1	65400	41.2459569	-78.8008010	164.856449
11044456	420659501002	1	23030	41.2436502	-78.7971602	153.923911
11044457	420659501002	1	94800	41.2433918	-78.7962428	181.796841
11044458	420659501002	1	22700	41.2460905	-78.7855643	209.767647
11044459	420659501002	1	52665	41.2453451	-78.7984271	175.381616
11044460	420659501002	9	20600	41.2483108	-78.7974737	174.926427
11044461	420659501002	1	42000	41.2455489	-78.7950710	165.569439
11044462	420659501002	1	32140	41.2418274	-78.7929431	148.318258
11044463	420659501002	1	32200	41.2461813	-78.8012679	156.532286
11044464	420659501002	9	6100	41.2439841	-78.7953914	181.020314
11044465	420659501002	1	63000	41.2421730	-78.7820668	149.291269
11044466	420659501002	1	32200	41.2416992	-78.7940483	192.303230
11044467	420659501002	1	69000	41.2424783	-78.7953571	147.002915
11044468	420659501002	1	18200	41.2426843	-78.7926076	169.218256
11044469	420659501002	1	23000	41.2425442	-78.7827316	160.553256
11044470	420659501002	1	18000	41.2468527	-78.8042396	191.673830
11044471	420659501002	1	35550	41.2422359	-78.7851419	166.086327
11044472	420659501002	1	24500	41.2422543	-78.7979714	199.401695
11044473	420659501002	1	49800	41.2452360	-78.7995852	214.850096
11044474	420659501002	1	66200	41.2428989	-78.7931700	161.083955
11044475	420659501002	1	40000	41.2427257	-78.7953689	182.072128
11044476	420659501002	1	160000	41.2450831	-78.7952554	160.765386
11044477	420659501002	1	55350	41.2413490	-78.7943334	179.364315
11044478	420659501002	1	22800	41.2434386	-78.7936891	167.496432
11044479	420659501002	1	64000	41.2450403	-78.7945185	168.384043
11044480	420659501002	1	52000	41.2438424	-78.7950905	176.925818
11044481	420659501002	1	9510	41.2424967	-78.7806280	150.587026
11044482	420659501002	1	50000	41.2414462	-78.7948734	150.210990
11044483	420659501002	1	46540	41.2432336	-78.7821590	149.876569
11044484	420659501002	1	20800	41.2440961	-78.7982444	149.472342
11044485	420659501002	1	16500	41.2419819	-78.7808057	154.912720
11044486	420659501002	1	17300	41.2429281	-78.8053306	146.420382
11044487	420659501002	1	75710	41.2415135	-78.8025512	150.216387
11044488	420659501002	1	16200	41.2424561	-78.7911618	171.305294
11044489	420659501002	1	18600	41.2485242	-78.8058042	172.299770
11044490	420659501002	1	40800	41.2423705	-78.7998043	177.597628
11044491	420659501002	1	57200	41.2451826	-78.8016307	178.173775
11044492	420659501002	1	58500	41.2461925	-78.8031344	173.244261
11044493	420659501002	1	55000	41.2461822	-78.8038291	181.615901
11044494	420659501002	1	17100	41.2450244	-78.8035365	170.570663
11044495	420659501002	1	22500	41.2433737	-78.8001955	166.744458
11044496	420659501002	1	54000	41.2448862	-78.7997266	166.747763
11044497	420659501002	1	23000	41.2451920	-78.7786212	207.451651
11044498	420659501002	1	21300	41.2426058	-78.8029002	163.717337
11044499	420659501002	1	64000	41.2437643	-78.7967004	168.745860
11044500	420659501002	1	27600	41.2433959	-78.7920179	153.526146
11044501	420659501002	1	91900	41.2439458	-78.8022677	170.137440
11044502	420659501002	1	29000	41.2447422	-78.8023990	153.608393
11044503	420659501002	1	79050	41.2441637	-78.8025586	170.520953
11044504	420659501002	1	54000	41.2442054	-78.8009622	169.254435
11044505	420659501002	1	38000	41.2373843	-78.7810674	166.760427
11044506	420659501002	1	60000	41.2435328	-78.7982781	151.561372
11044507	420659501002	1	38000	41.2413860	-78.8032517	169.860206
11044508	420659501002	1	97000	41.2443824	-78.8059116	155.041911
11044509	420659501002	1	93000	41.2420558	-78.8047217	169.984038
11044510	420659501002	1	20000	41.2464461	-78.8027887	156.544518
11044511	420659501002	1	66500	41.2439876	-78.7919150	168.636439
11044512	420659501002	1	77170	41.2487848	-78.8047760	169.247627
11044513	420659501002	1	16100	41.2386376	-78.7799650	148.726827
11044514	420659501002	1	7800	41.2384500	-78.7798560	182.506511
11044515	420659501002	1	43000	41.2414467	-78.7877116	149.123281
11044516	420659501002	1	155500	41.2434484	-78.8006753	173.976078
11044517	420659501002	1	10000	41.2426005	-78.7985587	192.095814
11044518	420659501002	1	66700	41.2408561	-78.7822402	185.639029
11044519	420659501002	1	20400	41.2401146	-78.7800012	189.109485
11044520	420659501002	1	15900	41.2397492	-78.7804257	196.592935
11044521	420659501002	1	13860	41.2388384	-78.7817667	269.945553
11044522	420659501002	1	55990	41.2405335	-78.7827637	270.257233
11044523	420659501002	1	18000	41.2378474	-78.7810390	282.785553
11044524	420659501002	1	88200	41.2405769	-78.7825146	183.973145
11044525	420659501002	1	40000	41.2397615	-78.7822865	228.652283
11044526	420659501002	1	21300	41.2414948	-78.7825105	143.312968
11044527	420659501002	1	105000	41.2407905	-78.7810791	155.069301
11044528	420659501002	1	78000	41.2430873	-78.8040224	172.534288
11044529	420659501002	1	2500	41.2414858	-78.7896453	233.579240
11044530	420659501002	9	6100	41.2437586	-78.8038640	192.178033
11044531	420659501002	1	20400	41.2385947	-78.7784341	169.531131
11044532	420659501002	1	27400	41.2493512	-78.8045805	181.584428
11044533	420659501002	1	83000	41.2447899	-78.7920360	138.744121
11044534	420659501002	1	46000	41.2418504	-78.8034084	195.310065
11044535	420659501002	1	53000	41.2447922	-78.8012539	161.020838
11044536	420659501002	1	20000	41.2421789	-78.8000785	143.388630
11044537	420659501002	1	65000	41.2429093	-78.8004423	156.019565
11044538	420659501002	1	20000	41.2419503	-78.8049351	153.165431
11044539	420659501002	1	10000	41.2428845	-78.8023336	153.750076
11044540	420659501002	9	21400	41.2416299	-78.7988894	148.089820
11044541	420659501002	1	119400	41.2415870	-78.8012799	158.970285
11044542	420659501002	1	29650	41.2431659	-78.8031931	157.069756
11044543	420659501002	1	23000	41.2478104	-78.7932705	143.474898
11044544	420659501002	1	70000	41.2477762	-78.7935354	155.076950
11044545	420659501002	1	26000	41.2411474	-78.7797827	173.400544
11044546	420659501002	1	55300	41.2481930	-78.7950196	166.510514
11044547	420659501002	1	33000	41.2483350	-78.7946746	182.654205
11044548	420659501002	1	5800	41.2484150	-78.7951842	203.439191
11044549	420659501002	1	25000	41.2481835	-78.7941392	176.528172
11044550	420659501002	1	16300	41.2482712	-78.7947142	181.830179
11044551	420659501002	1	15800	41.2479622	-78.7935105	173.899953
11044552	420659501002	1	52580	41.2477810	-78.7932393	190.456140
11044553	420659501002	1	18900	41.2479825	-78.7936391	178.661060
11044554	420659501002	1	81000	41.2479522	-78.7933421	162.185183
11044555	420659501002	1	21100	41.2478662	-78.7930910	175.566650
11044556	420659501002	1	13900	41.2479116	-78.7937832	175.333635
11044557	420659501002	1	72000	41.2479882	-78.7952552	174.309841
11044558	420659501002	1	20400	41.2475029	-78.8000844	183.814872
11044559	420659501002	1	27500	41.2487523	-78.7994560	175.413737
11044560	420659501002	1	147800	41.2486128	-78.8001322	174.350274
11044561	420659501002	1	7700	41.2481081	-78.7937153	149.600614
11044562	420659501002	1	47300	41.2477179	-78.7931665	211.423378
11044563	420659501002	1	51000	41.2480936	-78.7941838	166.497157
11044564	420659501002	1	45000	41.2490002	-78.7999971	171.587401
11044565	420659501002	1	20400	41.2488562	-78.7999246	148.893367
11044566	420659501002	1	21600	41.2487580	-78.7994425	177.779212
11044567	420659501002	1	80960	41.2488254	-78.7997275	163.434869
11044568	420659501002	1	73000	41.2485757	-78.7990332	160.440929
11044569	420659501002	1	36100	41.2490436	-78.7998625	186.666873
11044570	420659501002	1	17000	41.2486701	-78.7990268	136.078472
11044571	420659501002	1	58700	41.2490938	-78.7994724	190.457699
11044572	420659501002	1	23300	41.2489863	-78.7998243	148.189428
11044573	420659501002	1	62350	41.2491962	-78.7997785	149.750492
11044574	420659501002	1	9000	41.2473146	-78.7995395	185.119409
11044575	420659501002	1	64000	41.2467021	-78.7994894	192.429839
11044576	420659501002	1	35000	41.2472272	-78.8004311	164.271213
11044577	420659501002	1	47000	41.2489900	-78.7999002	158.612473
11044578	420659501002	1	58800	41.2489327	-78.8001208	155.565355
11044579	420659501002	1	23900	41.2475605	-78.7995186	162.572678
11044580	420659501002	9	21400	41.2469806	-78.7995529	159.231390
11044581	420659501002	1	49000	41.2468912	-78.8002553	153.913401
11044582	420659501002	1	39700	41.2475851	-78.7996423	158.878986
11044583	420659501002	1	69200	41.2476742	-78.8000250	159.672534
11044584	420659501002	1	18000	41.2471639	-78.7997609	161.812606
11044585	420659501002	1	45000	41.2474372	-78.7997032	174.783331
11044586	420659501002	1	30000	41.2470287	-78.7996406	158.318754
11044587	420659501002	9	6100	41.2472891	-78.8004199	167.845348
11044588	420659501002	1	63000	41.2472966	-78.7993817	172.570367
11044589	420659501002	1	29100	41.2482561	-78.7947622	229.733164
11044590	420659501002	1	17000	41.2432752	-78.7805221	166.262290
11044591	420659501002	1	55000	41.2469731	-78.7996220	164.280248
